Symbol,Exchange,"Change 1m, %","Change 5m, %","Change 15m, %","Change 1h, %","Change 4h, %",Change %,Weekly Performance,Monthly Performance,3-Month Performance,6-Month Performance,YTD Performance,Yearly Performance,1-Year Beta,Volatility
751,HKEX,0.42194093,0.42194093,0.42194093,0.42194093,-1.24481328,0.42194093,-5.17928287,16.09756098,11.21495327,-3.25203252,10.18518519,-2.05761317,1.2110856,3.43347639
2698,HKEX,0.57471264,0.57471264,0.57471264,0.57471264,0,0.57471264,-2.23463687,2.33918129,2.33918129,-3.31491713,2.33918129,-21.52466368,0.8936187,2.89017341
6886,HKEX,0.15360983,0.15360983,0.15360983,0.15360983,0.46224961,0.15360983,-6.72389127,10.88435374,2.19435737,-3.40740741,6.8852459,-5.23255814,1.0929155,1.69491525
3323,HKEX,0.20725389,0.31120332,0.51975052,0.31120332,1.2565445,0.20725389,-6.11650485,10.51428571,8.77390326,-3.49301397,3.75536481,8.8963964,1.1875933,4.49197861
1128,HKEX,-0.1650165,-0.1650165,-0.1650165,0,-1.3050571,-0.1650165,-3.96825397,-6.34674923,11.00917431,-3.50877193,-7.06605223,-35.36324441,1.423038,2.48344371
308,HKEX,0,0,0,0.92592593,0.92592593,0,-3.53982301,1.86915888,6.8627451,-3.53982301,2.83018868,-19.25925926,0.9801712,2.80373832
2060,HKEX,0,0,0,0,0.34722222,0,0.34722222,-2.36486486,-1.02739726,-3.66666667,-3.34448161,-26.64974619,0.06549806,1.74825175
6,HKEX,0,0,0.12106538,0,0.60827251,0,-0.12077777,0.24242424,3.24594515,-3.72526417,-1.54761905,-28.52203729,0.6919502,0.97324088
797,HKEX,0.39215686,0.39215686,0.39215686,0.39215686,0.39215686,0.39215686,2.4,-0.38910506,-7.24637681,-3.7593985,-8.57142857,-8.2437276,0.25867084,0.78740157
951,HKEX,0.85714286,0.85714286,0.56980057,2.02312139,-1.39664804,0.85714286,-4.59459459,13.87096774,29.3040293,-3.8147139,11.35646688,30.25830258,1.4468192,5.91715976
392,HKEX,-0.38387716,-0.38387716,0,0,-0.38387716,-0.38387716,-5.80761909,2.56917401,9.03361803,-3.88888889,2.56917401,-30.42895256,1.1502652,1.74418605
1672,HKEX,0.34364261,0.34364261,0.34364261,1.03806228,0.34364261,0.34364261,-2.34113712,3.54609929,1.38888889,-3.94736842,1.74216028,-2.34113712,0.34310788,5.26315789
2638,HKEX,0,0,-0.13089005,0,-0.26143791,0,0.1312336,-1.16580311,-4.26599749,-4.02515723,0,-4.14572864,0.22629894,0.65616798
288,HKEX,0,0,0,0.15576324,-0.77160494,0,-5.58002937,0.15576324,-3.5982009,-4.02985075,-1.07692308,-21.77615572,1.1033576,1.875
1533,HKEX,0,0,0,0,0,0,-1.97693575,3.47826087,-0.16778523,-4.03225806,6.06060606,2.5862069,0.19500986,0
357,HKEX,0,-0.22148394,-0.44198895,1.12233446,-5.05795574,0,7.7751222,7.64636118,30.39074183,-4.0468604,9.61071093,597.3684211,1.4751107,14.60541814
337,HKEX,0,0,0,0,0.85470085,0,-5.97609562,4.88888889,-10.94339623,-4.06504065,1.28755365,-30.58823529,1.1345577,2.12765957
78,HKEX,0,0,0,0,0,0,-0.71428571,2.20588235,-8.55263158,-4.46735395,1.83150183,-33.80952381,0.4460522,0.36101083
3366,HKEX,0,0,0,0,-1.1627907,0,-3.95480226,6.91823899,7.59493671,-4.49438202,5.59006211,-37.72893773,0.9083526,2.38095238
882,HKEX,-1.20481928,1.86335404,1.86335404,1.86335404,-2.38095238,-1.20481928,-5.20231214,14.68531469,17.98561151,-4.65116279,10.81081081,-27.43362832,1.3119463,4.34782609
1586,HKEX,2.5,2.5,2.5,2.5,-4.65116279,2.5,0.81967213,6.95652174,17.14285714,-4.65116279,5.12820513,-11.51079137,0.37800702,7.5
23,HKEX,0,0,0,0,-0.48019208,0,-2.12515336,-0.83731464,17.92318634,-4.71264368,0.12077899,-7.47767857,1.3626505,1.93470375
1988,HKEX,0,-0.21276596,-0.21276596,-0.42462845,0.64377682,0,-0.84566596,7.56880734,9.32400932,-4.86815416,6.10859729,-20.37351443,0.6529764,2.58064516
88,HKEX,-0.21321962,-0.21321962,-0.21321962,-0.42553191,-0.42553191,-0.21321962,-1.05708245,0.21413276,2.40700219,-4.87804878,-1.05708245,-25.35885167,0.6199215,0.42735043
1778,HKEX,0,0,0,1.1627907,-1.41643059,0,-5.94594595,-1.13636364,-5.69105691,-4.91803279,0,-18.11764706,1.0031269,3.48837209
2009,HKEX,0,0,0,0,-1.28205128,0,-7.78443114,1.98675497,5.47945205,-4.9382716,2.66666667,-32.15859031,1.082929,1.94805195
667,HKEX,0,0,0.11086475,1.23318386,4.75638051,0,4.9999939,6.23529412,17.73142112,-4.94736842,-3.11158278,9.98781973,0.91676193,7.30270907
1755,HKEX,0,0.456621,0.68649886,0.68649886,-4.34782609,0,-7.56302133,33.17191283,19.9563795,-4.96760259,23.87387387,50.06821282,1.2655498,8.49056604
2633,HKEX,0,0,0,0,-9.52380952,0,-9.52380952,-0.86956522,0.88495575,-5,-0.86956522,-28.30188679,0.46802256,13.51351351
3309,HKEX,0.63291139,1.92307692,3.75203915,3.07941653,4.26229508,0.63291139,10.80139373,14.59459459,13.16725979,-5.07462687,10.80139373,23.01740812,1.0671531,7.6142132
151,HKEX,0,0,0.53763441,0,2.55941499,0,2.18579235,2.18579235,6.6539924,-5.07614213,0,-20.19914651,0.7334877,3.65630713
811,HKEX,-0.20449898,-0.20449898,-0.20449898,0.41152263,-0.40816327,-0.20449898,-2.4,2.30607966,1.66666667,-5.24271845,2.09205021,-16.43835616,0.74066204,2.28690229
87001,HKEX,0.56818182,0.56818182,0.56818182,0.56818182,0,0.56818182,-1.66666667,-2.74725275,7.27272727,-5.34759358,-2.20994475,-46.2006079,0.69090253,1.13636364
215,HKEX,0.81967213,0.81967213,0,0.81967213,-0.80645161,0.81967213,-1.6,5.12820513,6.03448276,-5.38461538,6.03448276,-20.12987013,0.63125485,3.30578512
1113,HKEX,-0.24752475,-0.24752475,0,-0.24752475,0,-0.24752475,-3.24130116,1.76768191,10.71427963,-5.39905659,1.25628395,-25.71428571,1.0847406,2.38095238
1817,HKEX,0.18348624,0,0,-0.18281536,0.18348624,0.18348624,8.76494024,21.60356347,13.75,-5.53633218,10.52631579,-30.53435115,-0.24207787,5.45112782
2628,HKEX,-0.11723329,0.11750881,0.11750881,0,0,-0.11723329,-5.64783531,0.23529412,-5.96027009,-5.64783531,-0.35087719,-20.18735363,1.4088545,1.64705882
1612,HKEX,0.96618357,0.48076923,-0.47619048,1.95121951,-4.56621005,0.96618357,7.17948718,5.55555556,10,-5.85585586,16.11111111,260.3448276,1.6524159,15.10416667
6806,HKEX,0,0,0,-0.88888889,-1.76211454,0,-9.71659919,10.3960396,12.62626263,-5.907173,0.45045045,0.45045045,1.1932387,1.79372197
1098,HKEX,-0.40609137,-0.40609137,-0.10183299,0.10204082,-0.10183299,-0.40609137,-4.75728155,0.10204082,3.04620766,-6.03448276,-0.90909091,-33.62652233,1.2361746,2.15384615
1756,HKEX,0,0,0,0.72992701,-0.71942446,0,-6.44067797,2.22222222,-3.4965035,-6.12244898,0.36363636,-6.12244898,0.956033,3.32103321
6068,HKEX,0.24449878,0.24449878,0.49019608,1.2345679,-0.48543689,0.24449878,-6.81818182,13.25966851,55.89353612,-6.1784897,8.46560847,24.24242424,1.4398452,4.21836228
1916,HKEX,0.31746032,0.31746032,0.95846645,0.95846645,0.95846645,0.31746032,-1.25,-1.25,-4.24242424,-6.23145401,-6.78466077,-23.85542169,-0.04356512,2.25806452
3336,HKEX,0.45454545,0.45454545,0.45454545,0.45454545,-0.45045045,0.45454545,-2.21238938,-4.74137931,-7.91666667,-6.3559322,-4.74137931,11.05527638,0.84144723,0.90909091
2328,HKEX,0,0,0,0,0,0,-8.79120879,0.17241379,7.59259259,-6.44122383,-1.02214651,-36.98481562,1.2969196,1.55709343
2068,HKEX,0,0,0,0,-1.36986301,0,-2.7027027,1.4084507,14.28571429,-6.49350649,4.34782609,-40.49586777,0.9712809,5.79710145
1896,HKEX,0.16233766,0.32520325,0.48859935,0.81699346,-0.80385852,0.16233766,-12.10826211,12.18181818,10.77199282,-6.51515152,0.81699346,-5.65749235,1.735566,6.54362416
1138,HKEX,0,0.3058104,0,-0.30395137,-4.37317784,0,-7.08215297,5.12820513,3.14465409,-6.55270655,7.54098361,-7.08215297,0.6003994,6.44171779
3613,HKEX,-0.2301496,-0.2301496,-0.2301496,0.34722222,1.16686114,-0.2301496,-4.09292035,5.86080586,2.4822695,-6.57327586,6.3803681,-32.265625,1.1394135,5.84028605
2006,HKEX,-0.78125,-1.5503876,-1.5503876,-2.30769231,-3.05343511,-0.78125,-2.30769231,5.83333333,13.39285714,-6.61764706,6.72268908,-11.18881119,0.966458,4.72440945
95,HKEX,0.44642857,1.80995475,1.35135135,1.35135135,0,0.44642857,-5.06329114,-2.17391304,-10,-6.63900415,-3.43347639,-19.64285714,0.52549475,3.16742081
1503,HKEX,0,0,0,0,-0.40160643,0,-1.58730159,1.2244898,2.47933884,-6.76691729,1.2244898,-24.62006079,0.8437813,0.40322581
2772,HKEX,0,0,0,-0.20746888,-1.83673469,0,-5.68627451,-3.02419355,-8.38095238,-6.78294574,-7.14285714,-18.88701518,0.9233401,5.91966173
3308,HKEX,-0.14204545,-0.14204545,-0.14204545,0,-0.14204545,-0.14204545,-0.28368794,-0.28368794,-3.03448276,-6.88741722,-0.14204545,-17.58499414,0.10634847,0.42735043
119,HKEX,0,0,0,0,0,0,-5.78512397,1.33333333,2.24215247,-6.93877551,0.44052863,-31.73652695,1.3175277,1.7699115
9996,HKEX,0,0,0,-0.35714286,-4.94037479,0,-11.56893539,2.76243094,7.9303675,-7,-1.0638333,,0.4148555,9.42698706
301,HKEX,2.94117647,2.94117647,0,-1.86915888,-1.86915888,2.94117647,0,11.70212766,8.24742268,-7.07964602,9.375,,0.60455763,4.90196078
2611,HKEX,0,0,0,0,0,0,-4.17335474,11.79775281,19.4,-7.29813665,5.66371681,-16.38655462,1.4879181,3.38983051
1083,HKEX,0,0,0,0.29325513,0,0,-4.46927374,-1.15606936,-5.26315789,-7.31707317,-2.28571429,-35.95505618,1.1819836,1.17302053
1381,HKEX,0,0,0,0,-1.2195122,0,-2.7027027,-1.81818182,-1.81818182,-7.42857143,-2.40963855,-8.47457627,0.34682733,4.12698413
883,HKEX,0.37878788,0.12594458,-0.25094103,0.12594458,4.60526316,0.37878788,-5.58194774,6,9.50413223,-7.45052386,10.72423398,-40.4047976,1.4956777,7.4168798
3380,HKEX,0,-0.65359477,-0.65359477,-0.16420361,-2.72,0,-7.03363914,4.82758621,3.57751278,-7.59878419,-4.2519685,-10.0591716,1.355418,4.1322314
1565,HKEX,0.93023256,1.40186916,1.87793427,2.35849057,9.5959596,0.93023256,0,-1.36363636,6.37254902,-7.65957447,-6.46551724,16.66666667,1.1749121,10.71428571
6178,HKEX,0,0,0,0,-1.20805369,0,-7.30478589,15,9.52380952,-7.76942356,6.0518732,17.38437002,1.4986982,4.91132333
1176,HKEX,0.95238095,0,0,0.95238095,0,0.95238095,-0.93457944,0.95238095,-14.51612903,-7.82608696,-1.85185185,-7.82608696,0.32839093,0.95238095
2768,HKEX,0,0,0.32786885,0.65789474,0.99009901,0,-1.29032258,0,-8.65671642,-7.8313253,-0.3257329,2,0.4538315,0.99009901
2868,HKEX,-0.71428571,-0.71428571,-0.71428571,-0.71428571,0,-0.71428571,-5.44217687,6.10687023,3.73134328,-7.94701987,6.10687023,-41.10169492,1.4164987,1.43884892
978,HKEX,0,0.88495575,0.88495575,0.88495575,0,0,-5.78512397,0,0.88495575,-8.06451613,0,-12.97709924,1.0297499,1.78571429
3978,HKEX,0.71428571,0.71428571,0.71428571,0.71428571,-1.05263158,0.71428571,-2.75862069,0.35587189,0,-8.14332248,-6,-36.91275168,0.38789827,3.21428571
861,HKEX,0,0.17761989,0,-0.17699115,-3.75426621,0,-9.76,-10.47619048,-1.05263158,-8.29268293,-11.32075472,29.65517241,0.6675973,4.64285714
2128,HKEX,-0.14992504,0,0.15037594,0.45248869,0.15037594,-0.14992504,-0.74515648,15.22491349,4.88188976,-8.51648352,9.7199341,19.78417266,1.4722674,4.30107527
9936,HKEX,0.4784689,1.44927536,1.44927536,0,-3.66972477,0.4784689,0.4784689,-2.3255814,-3.22580645,-8.69565217,-3.22580645,,-0.0678976,5.31400966
8037,HKEX,1.49253731,0,0,0,-0.72992701,1.49253731,7.08661417,4.61538462,-5.55555556,-8.72483221,4.61538462,8.8,0.32469407,3.0075188
950,HKEX,0,0,0,0.96153846,0.76775432,0,1.54738878,11.70212766,12.90322581,-8.85416667,11.70212766,14.13043478,1.0894854,6
9969,HKEX,-0.15455951,0.15503876,-0.15455951,-0.30864198,-1.82370821,-0.15455951,-6.24092888,-5.83090379,29.2,-8.88575458,-4.15430267,,0.7227769,5.21327014
2166,HKEX,0,0,0,0,1.68067227,0,-1.62601626,-3.2,-6.20155039,-9.02255639,-3.2,-6.20155039,0.34102207,0.83333333
2118,HKEX,0,0,0,0,0,0,-1.41342756,24.55357143,-2.10526316,-9.12052117,4.10447761,-10.28938907,0.53050363,1.08695652
3608,HKEX,0.49261084,0.49261084,0.49261084,0,0,0.49261084,-1.44927536,0.49261084,-8.52017937,-9.33333333,-2.3923445,0,-0.0069024,0.49261084
874,HKEX,-0.49140049,0,-0.24630542,-0.24630542,-1.2195122,-0.49140049,-6.25,11.14160873,8.52090032,-9.39597315,6.46687697,-29.07180137,1.1237755,2.72277228
2608,HKEX,2.47933884,2.47933884,2.47933884,2.47933884,9.73451327,2.47933884,1.63934426,5.08474576,0.81300813,-9.48905109,1.63934426,-13.88888889,0.15574768,9.3220339
8227,HKEX,1.36054422,1.36054422,1.36054422,0.67567568,0.67567568,1.36054422,-6.28930818,-9.14634146,-38.93442623,-9.6969697,-8.58895706,-21.57894737,-0.83447796,1.36054422
326,HKEX,0,0,0,0,0.67567568,0,-1.32450331,9.55882353,-6.875,-9.6969697,0,-14.85714286,0.7418517,1.34228188
6896,HKEX,-3.47222222,-3.47222222,-3.47222222,-3.47222222,-3.47222222,-3.47222222,2.20588235,2.96296296,-10.32258065,-9.74025974,4.5112782,16.80672269,0.35807413,3.5971223
807,HKEX,0,0,0,0,-1.8018018,0,1.86915888,5.82524272,2.83018868,-9.91735537,5.82524272,-28.75816993,0.68900114,1.83486239
1198,HKEX,0,0,0,0,-5.26315789,0,-8.02919708,0.8,-6.66666667,-10,-10,3.27868852,0.3083242,5.55555556
3969,HKEX,0.32894737,0.32894737,0.32894737,0.99337748,0.32894737,0.32894737,-5.27950311,19.60784314,17.76061776,-10.02949853,17.30769231,-30.99547511,1.1956153,3.67892977
719,HKEX,0.24937656,0.24937656,0.24937656,0,-1.47058824,0.24937656,3.60824742,14.52991453,8.06451613,-10.06711409,13.23943662,-4.28571429,0.14686592,1.74563591
390,HKEX,0,0,0,0,0.2739726,0,-8.04020101,7.96460177,3.09859155,-10.07371007,7.01754386,-23.75,1.0290402,2.47252747
376,HKEX,-0.97402597,-0.97402597,-0.97402597,-0.97402597,-1.29449838,-0.97402597,-4.08805031,-0.97402597,-19.31216931,-10.29411765,-5.27950311,-15.27777778,0.883981,1.97368421
2280,HKEX,-0.95238095,-0.95238095,-0.95238095,-0.95238095,-2.80373832,-0.95238095,-4.58715596,-6.30630631,0.97087379,-10.34482759,-6.30630631,-61.19402985,1.1194464,2.88461538
1918,HKEX,0,-0.32,-0.79617834,-0.95389507,-1.57977883,0,-7.84023396,15.37037037,11.25,-10.35971223,8.72600349,-27.21962447,1.419216,2.91734198
6823,HKEX,0,0.19267823,0,0,0.58027079,0,4.52261307,2.36220472,3.17460317,-10.49913941,3.37972167,-9.72222222,0.5340874,0.96899225
9979,HKEX,0.3125,0.3125,0.62695925,0.3125,-1.23076923,0.3125,-8.02292264,-3.02114804,2.22929936,-10.58495822,-3.6036036,,-0.25224203,7.61589404
2738,HKEX,1.2,1.2,0,0,0.79681275,1.2,4.54545455,-0.39370079,0,-10.60070671,0.3968254,12.94642857,0.3515364,2.40963855
9966,HKEX,0.13986014,0.13986014,-0.13947001,0.42075736,-3.24324324,0.13986014,-8.55683269,-14.76189969,-11.60494373,-10.61173533,-12.03931744,-1.91780822,0.93612546,5.21861777
596,HKEX,-0.98039216,-1.94174757,-2.88461538,-2.41545894,-7.33944954,-0.98039216,-1.94174757,23.17073171,9.7826087,-10.61946903,24.69135802,-38.78787879,1.2700549,7.92079208
1349,HKEX,-0.1980198,-0.1980198,-1.5625,-1.17647059,-2.89017341,-0.1980198,14.54545455,32.98153034,30.23255814,-10.63829787,32.28346457,7.23404255,1.1127663,4.6277666
836,HKEX,0,0,0.58754407,0.58754407,0.70588235,0,-4.67706013,4.64547677,1.78359096,-10.64718163,2.51497006,-24.9122807,0.9517436,2.00708383
777,HKEX,0,-0.21008403,-0.41928721,1.06382979,2.7027027,0,0,11.2412178,12.69275725,-10.79811788,9.32106498,-10.58823529,1.3701901,6.95067265
3377,HKEX,1.2345679,1.2345679,1.2345679,1.2345679,0,1.2345679,-6.81818182,6.49350649,6.49350649,-10.86956522,5.80645161,-48.26498423,1.3235751,2.48447205
2011,HKEX,-2.0746888,-2.0746888,-2.0746888,-5.22088353,-1.66666667,-2.0746888,-0.84033613,-3.67346939,-5.6,-10.94339623,-3.67346939,26.88172043,-0.11039293,10.16949153
9906,HKEX,-1.57894737,-1.57894737,-1.57894737,-1.57894737,-1.57894737,-1.57894737,-5.07614213,-13.42592593,-1.05820106,-10.95238095,-9.22330097,,0.09021609,1.60427807
1071,HKEX,-0.49261084,-0.49261084,-0.49261084,0,0,-0.49261084,-6.04651163,1,-0.49261084,-11.01321586,3.58974359,-29.61672474,0.98293895,1.99004975
1635,HKEX,0,0,0,0,0.93023256,0,-3.55555556,-3.55555556,-1.36363636,-11.06557377,-3.125,-12.5,0.05057985,1.40186916
857,HKEX,0,0,0,-0.40322581,2.48962656,0,-6.08365019,2.91666667,11.26126126,-11.15107914,2.91666667,-35.34031414,1.1029242,4.09836066
6069,HKEX,0,0,0,0,1.92982456,0,-1.19047619,-1.3582343,6.99815838,-11.16207951,-3.96694215,-20.30178326,0.26236835,3.88007055
941,HKEX,0,0.31982942,1.40086207,2.2826087,3.40659341,0,-3.97959184,3.40659341,-4.07747001,-11.22641509,6.44796139,-32.2046129,0.7402301,3.74037404
369,HKEX,0,0,0,0,0,0,1.62601626,6.23229462,-1.31578947,-11.34751773,4.74860335,-21.875,0.5402771,0
1717,HKEX,-0.1540832,-0.1540832,0.30959752,1.4084507,0.93457944,-0.1540832,0.30959752,2.69413629,8,-11.59618008,-0.46082949,19.77818854,0.77208626,4.29252782
6919,HKEX,0.39215686,0.39215686,0,0.58939096,-2.29007634,0.39215686,-13.22033898,9.87124935,19.34731378,-11.72413793,0.98619329,-37.02337333,0.6558186,8.1027668
1093,HKEX,-0.11933174,-0.11933174,-0.23837902,0.11961722,1.20918984,-0.11933174,-5.42372881,12.04819277,-0.35714286,-11.89473684,5.54854981,-17.50304485,1.0834076,4.20671875
3990,HKEX,-0.47003525,0.23668639,0.23668639,-0.11792453,-2.08092486,-0.47003525,-7.33042082,0.83333934,-3.75,-12.13693402,-2.19399538,-28.67368421,1.1918325,2.85374554
1875,HKEX,0,0,0,0,-0.47619048,0,-1.41509434,-4.56621005,-2.79069767,-12.18487395,-5.2154195,-6.27802691,-0.01583752,1.19617225
242,HKEX,0,0.42735043,0.42735043,0.42735043,-0.42372881,0,-5.24193548,-3.68852459,1.73160173,-12.31343284,-0.84388186,-41.39650873,1.2562567,2.56410256
588,HKEX,1.36054422,1.36054422,1.36054422,1.36054422,0,1.36054422,-3.24675325,2.05479452,-3.87096774,-12.35294118,2.75862069,-40.16064257,0.8971218,2.04081633
1813,HKEX,0.18382353,-0.18315018,0,0,-1.26811594,0.18382353,-10.5090312,9.21843687,14.13612565,-12.52006421,3.02457467,-3.71024735,1.4511752,4.09683426
81,HKEX,0,0,0,0.75,-0.24752475,0,-7.35632184,3.33333333,-9.84340045,-12.5813449,-3.125,-31.34582624,1.5588555,3.01507538
980,HKEX,0.80645161,-2.34375,-2.34375,-2.34375,-1.57480315,0.80645161,-3.84615385,-3.10077519,6.83760684,-12.58741259,-13.19444444,-2.34375,0.77475667,4.03225806
1873,HKEX,0.13262599,-0.13227513,-0.26420079,0.53262317,-4.79192938,0.13262599,-14.78555305,-16.11111111,-4.30925222,-12.71676301,-17.39606127,65.57017544,0.61994207,9.8495212
1313,HKEX,0,0.11312217,0,0.22650057,1.37457045,0,-2.74725275,4.36320755,-13.23529412,-12.72189349,2.19399538,-10.3343465,0.69490194,2.77136259
3331,HKEX,0,-0.19723866,-0.58939096,-0.78431373,0.1980198,0,0.39682141,21.92771084,18.50117096,-12.90877497,19.62174941,52.40963855,0.6672344,5.43259557
1966,HKEX,0,-0.32467532,-0.32467532,0,-0.64724919,0,-6.40243902,-1.6025641,-7.80780781,-13.03116147,-4.0625,-32.82275711,1.3691828,2.31023102
317,HKEX,-0.21978022,0,0,0,1.11358575,-0.21978022,-10.62992126,24.21340629,17.46442432,-13.19311663,17.16129032,55.74614065,1.220224,7.40740741
1905,HKEX,0,0,0,0,-0.84745763,0,3.53982301,-11.36363636,-10,-13.33333333,-17.6056338,-25.47770701,0.29163092,1.72413793
832,HKEX,0,-0.3021148,-0.3021148,-0.60240964,-0.9009009,0,-7.82122905,-8.33333333,-20.0968523,-13.61256545,-8.33333333,-31.25,0.9597094,5.3125
2005,HKEX,-0.23696682,-0.23696682,-0.47281324,-0.70754717,-1.40515222,-0.23696682,-7.06401766,-0.23696682,-4.31818182,-13.7295082,-4.31818182,-43.41397849,0.99429095,4.07673861
3866,HKEX,-0.22988506,-0.22988506,-0.22988506,-0.22988506,-0.68649886,-0.22988506,-5.24017467,-5.44662309,-5.03282276,-13.88888889,-2.47191011,-34.24242424,0.01800257,0.69124424
722,HKEX,-0.9009009,-0.9009009,-1.78571429,-5.98290598,2.80373832,-0.9009009,-14.0625,-7.56302521,-10.56910569,-14.0625,-8.33333333,-29.03225806,-0.40789503,13.59223301
2308,HKEX,-1.78571429,-1.78571429,-0.9009009,-0.9009009,-2.65486726,-1.78571429,-4.34782609,2.80373832,-26.17449664,-14.0625,1.85185185,29.41176471,3.1210172,1.81818182
1212,HKEX,0,0,0.36101083,0.54249548,-0.71428571,0,-6.55462185,-7.79436153,-9.00163666,-14.06491499,-9.59349593,-35.79676674,1.2692095,2.72232305
819,HKEX,0.26246719,0.39421813,0,0.26246719,-1.41935484,0.26246719,-10.95571096,-18.55010661,13.01775148,-14.15729855,-18.28877442,159.4227504,1.9534316,6.99588477
1475,HKEX,-0.7518797,-1.19760479,-1.63934426,-1.19760479,-2.94117647,-0.7518797,1.69491525,5.93900482,-12.23404255,-14.28571429,3.44827586,13.59724613,0.32958448,5.82822086
902,HKEX,-0.35087719,-0.35087719,-0.35087719,0.35335689,0,-0.35087719,-7.18954248,2.52707581,-6.27062706,-14.45783133,0.35335689,-30.56234719,0.9606886,1.41342756
1962,HKEX,0,0,0,0,-2.02702703,0,-2.68456376,-9.9378882,-3.33333333,-14.70588235,-7.6433121,-1.36054422,1.0981673,4.86111111
1252,HKEX,0,0,0.97765363,0.13850416,-1.4986376,0,-3.47129506,5.54744526,-3.6,-14.94117647,4.7826087,-1.09439124,0.26800287,3.64145658
1666,HKEX,0.20491803,0.20491803,0,0.20491803,1.24223602,0.20491803,-6.50095602,1.03305785,0.41067762,-14.95652174,0.82474227,-40.65533981,1.137898,3.59408034
163,HKEX,0,0,0,0,0,0,0,-1.81818182,-1.81818182,-14.96062992,-1.81818182,-37.20930233,0.8809156,0.93457944
1044,HKEX,-0.26954178,-0.6266786,-0.6266786,-0.44843049,2.30414747,-0.26954178,-0.0900072,2.77777778,5.61370325,-15.26717557,1.09289249,-7.96019748,0.46876192,3.10502283
3316,HKEX,0,0,0.13089005,0.13089005,-2.79542567,0,-4.61347228,14.00894188,14.34977578,-15.56291857,7.14285714,53.46038114,0.94671893,4.92676431
1741,HKEX,0,0,0,0,0.89285714,0,4.62962963,14.14141414,11.88118812,-15.67164179,13,-38.58695652,0.67249864,7.07964602
267,HKEX,0.15923567,0.15923567,0.15923567,0,1.4516129,0.15923567,0,15.41284404,10.15761821,-15.68364611,14.571949,-36.40040445,1.220809,3.36
1086,HKEX,0,0,0,1,0,0,-1.94174757,1,-1.94174757,-15.83333333,-3.80952381,-36.875,0.7624632,3.03030303
511,HKEX,0,0.12674271,0,0.38119441,0,0,-0.12642225,1.28205128,21.35176651,-15.86794462,-1.12640801,-37.3015873,0.9912818,1.02040816
2181,HKEX,0,0,0,0,0,0,4,-5.45454545,-11.86440678,-16.12903226,-0.95238095,-9.56521739,0.42778853,0
1800,HKEX,0,0,0.27247956,0.27247956,-0.27100271,0,-8,7.91788856,-8.22942643,-16.17312073,9.85074627,-38.66666667,0.83678246,2.18579235
9939,HKEX,0,0,0,0.80645161,-3.54938272,0,-2.64797508,10.61946903,46.54161782,-16.21983914,19.50286807,,1.2307559,4.51612903
788,HKEX,0.86206897,0.86206897,4.46428571,4.46428571,3.53982301,0.86206897,-6.4,0.86206897,-6.4,-16.42857143,2.63157895,-35,0.828226,5.40540541
1430,HKEX,0,0,0,0,0,0,3.80952381,7.38916256,0,-16.47509579,7.92079208,9.54773869,0.6226192,0
1833,HKEX,-0.05235602,-0.20909566,-0.05235602,0.47368421,2.30439443,-0.05235602,2.96656212,9.58668449,-5.4950495,-16.49168854,1.54255319,27.60694675,0.46791002,4.45168295
3839,HKEX,0.76923077,0.76923077,0.76923077,-6.42857143,-6.42857143,0.76923077,-2.23880597,0,-11.48648649,-16.56050955,-5.75539568,-31.05263158,0.64182925,10.76923077
825,HKEX,0,0,0,0,0,0,-0.9009009,-5.17241379,-7.56302521,-16.66666667,-5.98290598,-24.65753425,0.7083473,0.90909091
467,HKEX,0,0,-1.63934426,-1.63934426,0,0,0,-18.91891892,9.09090909,-16.66666667,-21.56862745,-14.89361702,0.45183504,3.38983051
165,HKEX,0,0,0,0,-0.38314176,0,-6.47482014,1.76125245,-2.2556391,-16.8,0.19267823,-25.71428571,1.3938928,1.54142582
1010,HKEX,-0.74626866,-0.74626866,-0.74626866,-0.74626866,-0.74626866,-0.74626866,-0.74626866,5.55555556,87.32394366,-16.875,-1.48148148,9.01639344,-2.1058803,1.5037594
2552,HKEX,-0.35523979,0.17857143,-0.17793594,0.53763441,-3.44234079,-0.35523979,-6.18729097,-7.8817734,24.11504425,-16.88888889,-3.10880829,14.48979592,0.25049934,5.05415162
2528,HKEX,0,0,0,0,-1.81818182,0,-1.81818182,-8.47457627,-18.18181818,-16.92307692,-8.47457627,-22.30215827,0.6168974,1.85185185
410,HKEX,0,0,0.42918455,0.42918455,0,0,-4.87804878,2.63157895,8.8372093,-17.0212766,1.2987013,-26.64576803,0.30766183,3.01724138
535,HKEX,-0.88495575,-0.88495575,-0.88495575,-0.88495575,0,-0.88495575,-11.11111111,1.81818182,-5.88235294,-17.03703704,0.9009009,-6.66666667,1.0130252,1.8018018
914,HKEX,0,0,0,0.20920502,0.31413613,0,-5.33596464,2.24119967,-1.44032516,-17.05627706,-1.33882392,-14.61675275,0.69513226,1.58061117
1969,HKEX,0,0,0,0,0,0,-6.20689655,2.2556391,-12.25806452,-17.07317073,8.8,3.03030303,-0.00268831,0.73529412
1036,HKEX,-0.42194093,-0.42194093,-0.42194093,-0.42194093,-3.67346939,-0.42194093,-3.27868852,-2.88065844,-10.94339623,-17.19298246,-2.47933884,-46.36363636,0.13332103,3.81355932
